Drug_ID,Partition_Coefficient_LogP,pKa,Total_Body_Clearance_CLT,Molecular_Weight,Protein_Binding_Percent,IC50_Sodium_Channel_Inhibition,ALT_Level
Drug_219,2.5474302933305024,7.5815784999679465,8.740263011704666,415.62188535605907,71.34862667713944,152.74906356587488,99.60475864763961
Drug_220,3.944563873459246,4.912816688987466,1.2145458650781766,419.7203147175137,32.45576150920215,76.30609425659466,46.33850654466041
Drug_221,2.6032902461024037,9.656044935752872,7.066491176861878,354.4800049739778,37.39161057109027,184.9682288628798,201.62884121228572
Drug_222,1.9781602233483015,4.057405242466301,5.452914918784612,248.4088403166151,64.61377336605516,263.4388991907936,179.73479880050158
Drug_223,-1.3442766252033527,6.026343607298213,1.055691254934864,225.06630125320692,89.91624111649259,125.60902348670535,55.69162871128833
Drug_224,0.5740106214160345,9.605311441173193,2.4947488997625062,205.73868993118612,82.08327340695804,209.6587803453749,98.01325806251177
Drug_225,-0.14358342622792186,5.938091218482857,0.22279995914541642,249.72445308956623,61.898589499862936,229.99235823210583,35.39320596556341
Drug_226,-0.29207249634641497,7.469681633648599,4.740802858098608,467.256660494944,74.98973288039518,75.8263296597231,160.76958330233055
Drug_227,4.811073883267119,5.78316078573956,3.082526081524004,272.46105251050454,42.469199848494085,312.488261682892,39.12926189166872
Drug_228,0.7516840726673228,4.91950641644069,6.023739094547812,306.2813981651647,67.04593200078943,447.9545425870794,246.62420046998028
Drug_229,4.244325886239793,9.887843535718797,3.0426542963153103,231.60364534439995,51.49016161035257,118.28431082887359,197.36369792508697
Drug_230,2.4179703819808402,5.865338044205301,3.0691992039191485,266.70839142445107,26.90431614472292,319.01360603068133,103.65725190015881
Drug_231,3.5636791247915394,9.25869442575394,7.4576126674428735,355.76737123406156,72.45470637507589,349.1326422098808,148.85534374704505
Drug_232,1.518459651736345,4.6096822412376035,0.5766140761856992,382.3258049286958,59.525352724045156,238.70060618867976,228.7220358919381
Drug_233,2.0383271923845134,4.491732928175583,9.038660452400674,273.6056942498633,41.917320793869635,365.4939143139215,142.98382729499826
Drug_234,1.4476238567320472,3.2179385801915794,8.537412356472696,217.31964776753517,91.10918791699814,234.82919457095542,51.879636735509244
Drug_235,-0.6332990854136886,7.561667777631195,6.711266363941425,317.3098607382196,11.863136486579261,277.0867795898457,100.88880533947824
Drug_236,3.057164806830537,5.5796844060663275,5.972893544063105,270.26101127790025,38.10381046120514,53.30887004949214,212.35476760713888
Drug_237,-0.03459346291400944,9.05050774887746,8.933794731582557,265.8661769689406,15.062444402210543,361.27405136061,164.6111238375083
Drug_238,-1.8297882349798231,6.3124693468409,1.9347687773342732,487.9588408140366,78.22093114372481,347.604205525126,166.17385224011207
Drug_239,2.5183060713501746,9.777353995403052,0.8817947056892033,384.8901457777172,72.48756341612754,67.28039479685505,218.0371565652374
Drug_240,-0.7602252441506574,4.298678609921848,2.4711506821044273,367.06353295162876,39.49034746753222,215.71254832780988,224.55353379100112
Drug_241,4.5832100904704,9.080362175689276,7.966324959131883,324.73253105699655,70.1339982964295,490.5643283562503,230.75021722706472
Drug_242,4.677500039018112,8.436177969542193,0.4432356405921849,328.68330002904327,45.238413131439536,239.33145315587757,32.763806380757465
Drug_243,4.40405073154314,8.396452912508364,5.869787667326547,362.2715011514242,77.30658743659666,275.87543230932874,140.59024047114423
Drug_244,0.5911109017881109,8.913482596818213,9.954831410293968,408.92894211083217,50.42234598356684,459.46857117187335,187.72228509239648
Drug_245,-1.891803684297928,8.327167936600993,8.57139132899164,410.6438288545488,46.69289577701824,372.7678441395904,191.66244283048331
Drug_246,4.498229938114077,7.383542251419907,5.262312321531535,251.50817231163487,93.19096247845879,311.9315590059006,155.61188847280093
Drug_247,0.9972890382212003,3.918714143776713,0.7300450019377592,350.0338256229881,32.32823989027232,409.0121066034826,50.028960444081804
Drug_248,4.766583733305687,3.2276832564387634,8.330597792418528,323.5874285102306,20.719813259694323,438.96481990518794,201.38093294599943
Drug_249,4.74533983962477,9.445934934709808,6.029887230954384,461.1580898808153,62.024337080091776,255.59963228177008,182.82672004358696
Drug_250,3.9710661882715206,7.316552201645166,1.2378366708897117,389.4256763655129,96.26964129329193,263.7987642193259,30.67258517176871
Drug_251,0.061142244487099706,8.575761036833235,1.0291871197512266,359.75121992479455,43.62769002171961,223.7229210433261,121.3143579218503
Drug_252,0.6956841002134766,6.370656460587851,9.105305512422264,234.61839265367522,15.521271962961556,485.01776300830727,51.75457588523286
Drug_253,3.9579567006179985,3.8211573227367612,6.725082603086976,381.6913667970234,40.198168790551506,363.72481443065766,90.99449097111325
Drug_254,0.21845403609394376,3.876300545417853,8.30993931323588,235.16117170407003,55.0279172344407,87.45037979363254,14.339462129364504
Drug_255,-0.8135507731973526,7.798957010602799,8.801891112794447,301.1619726697256,24.41114759026702,438.3318304908583,106.07916841858197
Drug_256,1.897608837208451,6.012141264296239,5.76054628527839,242.85258944429955,68.57109740702779,266.2519733763206,141.9704610774905
Drug_257,4.553083419125467,4.403673086902357,5.222718882374909,407.62209410731066,98.79969562190786,80.93925789011936,158.69982227850085
Drug_258,2.8722085767248107,6.441161827190058,4.3612313621778025,261.87563415084577,50.2048133623485,297.37276482349,169.2376828308904
Drug_259,1.990428190625555,3.4494625595259385,3.2377712191320813,317.5578119564078,41.57084154898892,237.72392553906593,210.70991514459038
Drug_260,-1.3197645436046201,7.073799813400791,4.402500012501246,468.7024332856336,45.66267084826753,444.98723218818117,61.711097746175206
Drug_261,2.305050586894188,4.8829538310456835,7.761408591728548,261.2949150196911,20.2480098771729,141.7975716242243,38.91563738523231
Drug_262,4.930376950729843,8.582913704460317,6.059041967049803,352.3415191876337,88.61135052693392,421.9090742714823,214.36892125550216
Drug_263,-1.0194118933443317,5.172533712465016,8.935980570552976,325.7814983498066,46.91948334140032,300.95991103345375,47.587075574235975
Drug_264,1.628307566546157,6.186541043572609,4.4894621423539585,205.43721231371893,44.46742261681088,74.57463644606108,243.94241952068688
Drug_265,4.141611503495688,3.0813437793567044,6.110186829315665,437.82743407184387,68.71243429081221,487.3303855964681,212.2091750556729
Drug_266,3.185380324279431,3.507128214561912,6.349944775610688,220.71377189437993,49.340974462869994,280.6768598464399,130.2103854135038
Drug_267,2.8791101869668756,5.747454894846793,5.957801906832622,342.2765062930861,67.6927787238983,180.8945844042121,245.54114198128605
Drug_268,2.917388587909765,6.3595718430198644,7.056074353546611,368.203488481685,15.468719821640088,261.23307889516616,33.37041498592101
Drug_269,0.5164380585382862,7.200143836835126,2.4505913369105823,388.5279369843761,82.42137759127824,436.03600258287,82.7357826820244
Drug_270,0.05514290985145376,5.041638050965123,5.172401397703327,406.58948879236266,93.70485180626683,187.20640597327858,163.17385960974676
Drug_271,3.6655280883495953,7.864873202885798,1.131825547802642,275.98171505681455,67.74011936818535,136.70437841901514,94.0016484335629
Drug_272,3.670793762754265,9.020856780324433,3.9066621436836444,202.9936329975348,94.95636766843415,108.08206111889666,232.80941247539005
Drug_273,4.069506230060726,8.45895692225345,4.927903979350518,417.0330987064736,23.477475978926734,184.03672927559506,25.750261162676217
Drug_274,4.392683867895299,3.2773317774385,6.557020169500177,360.6969798042736,52.49004086375148,401.02163916801953,141.85883969463148
Drug_275,1.5793967920265644,6.363548630804803,9.510257420603415,450.8353109621746,63.560799321144806,262.23186433786776,151.80790417482748
Drug_276,1.5106140628103972,3.734511248927224,6.046445558828723,446.4165088702083,61.77456162048561,152.36672166209297,166.65474970653378
Drug_277,3.588066252767426,4.694315111037692,7.461579770147941,452.997850336365,45.73009833892485,124.78324982438714,71.35989359963546
Drug_278,2.5497475154443556,9.906638152870025,5.112033989002507,345.5283979938621,40.089512433597264,199.7282644296706,97.49594260476746
Drug_279,2.9137681408039233,3.9974688003105925,6.3776299106256795,300.0885187510597,21.287338006987273,472.96596779856895,212.48332711959463
Drug_280,3.5705486860527076,6.492217074159493,0.8022289397243569,437.467460777411,44.86507810004276,204.36202066551095,56.78626455283836
Drug_281,4.230037392722964,7.327090140226834,2.6184766503342853,335.38823390877644,24.476812544388178,494.6558341795859,208.44828332160688
Drug_282,0.36596609796075086,7.917254793808728,3.6823456227308733,255.03265892103036,75.35854520780744,268.3537050944103,145.0373014966582
Drug_283,0.6290806684796082,6.9175407844083985,4.777684214564484,456.4922058684423,28.585953259018506,130.6237632305679,192.92500268657972
Drug_284,-1.342126421113917,3.0683959319342855,0.551922580473599,464.7679630317042,15.212312170323512,451.0130413070792,181.26576790323318
Drug_285,2.0479609869732176,5.285229157707944,1.4862385657778452,339.892926842051,59.160586265733855,257.1599179106721,59.80275889237096
Drug_286,-1.7484040834228054,6.6239815036929794,2.8404616471339272,222.70991819293624,62.975446212026746,369.352104577036,146.51505674412948
Drug_287,1.2591861269272213,3.6150654940138334,9.718173639920401,316.3478269750794,87.60026245396499,492.6702124441183,218.25355667322216
Drug_288,1.7985124429530366,5.454388518464265,3.3803353703202026,441.061297838781,61.35136350517369,72.5789076439883,113.70789683246304
Drug_289,0.005788764897991072,3.232421761539566,4.872206475309617,470.5322085638686,40.74779598138667,93.51255190440521,241.98178485359603
Drug_290,2.1358328239830753,3.5500494800851454,2.04136735611009,261.04182274927877,81.46805745584253,374.20553365824026,118.53162402441234
Drug_291,-1.786498250426654,5.778462933411173,6.146722703650106,220.09208360758146,58.08482149368047,176.8212514829624,44.268552800292326
Drug_292,-1.738562678755499,3.9290102783014227,2.878763833608146,463.2051359398516,17.055945332176066,132.9356286275446,103.46432321864158
Drug_293,3.7582039246176073,6.972785937830907,2.149226526540425,316.8214816936626,60.36069986787895,67.71284591887827,238.40857753372893
Drug_294,0.5213344898788401,7.82625478396086,5.214069021615193,362.52828928026895,90.81365054252795,59.83102039379081,86.73300384156502
Drug_295,-1.1105764114368064,8.60410689376358,0.15450741168816615,490.4197436152277,45.27182366934163,398.5185214039059,218.34355836809507
Drug_296,1.6557028203836306,4.401051709713671,0.17587392322733075,219.96941837426687,36.3729963690822,110.4950423162975,221.50016360365356
Drug_297,3.389954871690276,4.172378075813488,2.268781210108392,394.49540223562866,22.768781674603787,260.4742771870179,94.04476583967066
Drug_298,-0.48925280752209765,3.731974882340802,0.4635414887581293,222.23162677246012,23.4786514522468,322.6535668307674,29.98183793215171
Drug_299,2.360233330733002,7.455011746805457,1.1694549658938447,312.6406785399501,48.51666210642188,242.7583102559808,183.89389819811637
Drug_300,-1.402567745043624,7.945330085408308,3.454720428453641,441.144363558034,63.015504350376126,62.1979935513049,84.76295176335665
Drug_301,-1.6382279518197462,3.2211030137794943,8.045598227840149,330.0416698266903,17.174771060094557,402.57567616455896,197.90166742181736
Drug_302,1.719482420977036,9.55348572370583,5.763281569356078,499.1547061708851,93.62160442323975,54.73095104374407,116.23716358250394
Drug_303,1.7844458512707457,3.3637989855603068,5.175410486968523,367.71778548398066,77.20689195262244,392.8504524698678,126.46401816222918
Drug_304,2.4620093104874456,6.789074347107493,3.0055393497604044,296.34864579078607,62.209528727245974,451.9870222046552,196.69825761964884
Drug_305,3.082639336058631,7.963423636156415,9.324361822384882,266.03339777142594,83.73104171357018,244.77796447572752,101.7671994547907
Drug_306,4.830964556237742,9.096783866222598,4.030448908248197,305.15616028584856,17.136621356278084,290.99411289400916,116.35056287749948
Drug_307,1.6141024381083673,7.998608524926994,0.9622183912781378,311.7599821278652,52.43866011824807,264.6425266779442,100.28571250470931
Drug_308,0.260695310588722,8.612096581488544,6.208958509566233,220.6141033171883,66.07828829068805,225.14387838054748,98.16172366654719
Drug_309,3.566303363380926,5.3761513477996425,1.227000095418354,310.87225982803193,83.75010864452774,449.3410409166621,136.22717845635026
Drug_310,-0.10417424116548046,8.703775796225585,3.517709113736752,339.27155592176746,79.72879084438483,452.27007980149574,204.11186668027617
Drug_311,1.0727999449394527,3.560803924692726,5.123378193306308,416.8213256716414,34.659163224492566,201.11736408869055,96.82439486141581
Drug_312,-1.4508053306041382,9.263716592423695,8.75480299438324,397.01884541648235,93.73833509076918,326.7813893066141,135.8211329290568
Drug_313,-1.8225447960917975,6.833146633076153,4.9861111453671745,412.6296965687463,21.06677988734746,467.10840296563885,170.9745581062242
Drug_314,4.738538902745475,8.721084389737456,7.052361783713476,202.50910456305712,87.88689205728254,482.9263245236082,74.66546711287721
Drug_315,3.851860843585441,6.1662279916281015,9.928886706090797,265.3002198741608,96.41368221481105,279.03156818992136,76.60547317657421
Drug_316,2.8718194426558856,7.505043866375675,1.4017422869900182,398.50528651995694,25.766663566813676,253.77116237794706,234.01915048562915
Drug_317,0.8626706108998894,6.684818626552793,2.819842102643243,345.1968104539242,74.26387971413689,175.41244216783662,183.64829759946127
Drug_318,-0.7869397595040795,8.121126652287323,4.006303148416699,201.5940427005038,13.585411171241862,481.4923429356845,148.52480229359412
Drug_319,-0.9049407013023978,3.571409874214127,4.2760989675344305,441.34839272954673,46.08263143738479,114.2664370127903,165.45281306094688
Drug_320,-0.2482997128478326,3.4224645879339466,4.169108645128903,431.8428719871012,55.949213628592986,310.92330922147625,17.031866344820408
Drug_321,1.8445866529428434,4.729722638071025,9.085348925309894,364.5257488980688,61.67742510595743,177.1476203833875,158.34471173480725
Drug_322,3.0021714589004365,4.116812760792318,7.168923180221879,219.93899773288163,93.2984150941218,175.5537306565085,132.28212957380845
Drug_323,2.621381637024119,9.102484966145411,6.118261619497967,429.9545148597754,69.83031116918332,232.23586431928481,140.97992314706457
Drug_324,-0.040462721378400124,4.53449791150631,3.162789906841543,375.11407631940915,52.83373765851209,499.45682111704457,96.2617184393961
Drug_325,4.684056964642359,9.83105679073392,8.255524803790818,434.58799314738775,82.06107822766415,74.73483807791993,29.553735451106053
Drug_326,3.16527841687038,5.358270542397748,9.555099063701391,425.52409771875216,94.5974210649424,310.34381819158915,56.40141606689252
Drug_327,1.880478367579805,4.274825409820895,8.229862997247242,440.9006215873511,11.963887232723884,87.15747111587473,238.17873117104122
Drug_328,2.2820452236404654,8.527889549997354,0.11549454139558175,355.40241992138743,97.44439323078744,119.53437349573353,108.08789494502415
Drug_329,0.9372004369945293,7.610954428506133,6.400373564815729,242.0973554580545,17.66576037666755,247.8033237978044,122.0039573994074
Drug_330,-0.26588307349189777,6.487370015171972,0.6062402762767972,401.34724201390657,82.48042335491976,279.70705910589857,22.65034956482536
Drug_331,0.4918087505588309,6.8875448565634185,2.6503114813038464,386.1421355155912,34.94979297707572,166.4565837640358,19.01589509055534
Drug_332,3.304922773250584,8.034412447905847,0.6892945334429397,422.6759561597262,21.763989540094585,192.4057088934873,182.12354729122185
Drug_333,-1.899245579591709,4.599183189319091,6.077574984198939,250.9643018152206,49.14715193453131,89.13515911516987,139.1427193890667
Drug_334,-1.1874915164515865,9.974337412397194,6.897240143576807,258.49255997008675,67.3121355708376,186.44890272991273,132.089436211904
Drug_335,-1.6779815058477308,9.823552135027482,1.2334276168524607,467.12285516579857,43.90471420708928,484.9512977212448,68.34988730144048
Drug_336,-1.714898383767209,7.552279804428558,3.900004942145297,424.9933395356212,14.856321337160207,475.11832175261674,188.74017559118133
Drug_337,3.9882240880770503,4.396797156504016,4.616741438659866,472.4685466100969,63.35204142962578,200.69523056164326,50.37677898603805
Drug_338,2.9256050156601656,7.761597697019039,3.7536249154330745,427.6145963491762,90.31389157385006,306.8842713254427,55.58433847864481
Drug_339,1.3192168036112761,3.5053888628542307,1.2981475048034112,379.14659179709054,44.1061675693054,459.31792599992497,120.57092112358612
Drug_340,-1.3151608754429898,3.2145675154406423,4.247583122856006,396.2398211083621,29.253617209143606,52.7827201884035,78.70716690686581
Drug_341,1.4413111258178266,4.8037802195784955,7.536662673303339,466.738377182003,49.38938378802057,414.80760665191633,69.39111549595512
Drug_342,1.3143023954639599,6.238360697175214,0.8029758788792292,373.6420263535822,14.304281283341497,476.76629875501357,164.8570346927996
Drug_343,-0.7875869106298938,9.077907537858664,0.8937821394108442,389.71739729851623,83.02339501874445,91.09658045010067,166.23321885245068
Drug_344,1.0369615446658114,8.090183488364156,3.612235789176244,246.94301480108018,83.54433217456662,122.65145871481447,207.884096751983
Drug_345,0.789533140781614,8.198945648399867,9.423084545027358,342.17636603483083,62.33204124523693,482.33583624710997,110.2500560735142
Drug_346,2.3109506863655156,5.978453341136527,6.718869202556849,414.91913358742966,41.42615711551666,291.8930646381558,27.540421846276057
Drug_347,2.4456555560735067,5.421544947828741,6.818832571058391,281.28280949490966,81.18071943567472,56.388485512275665,75.67993238114984
Drug_348,-1.6828719315956884,5.597271340892219,3.6830079092948633,260.67625415736046,59.36714520616468,165.93439944358812,245.20131116723607
Drug_349,0.6222883023852983,9.913546946152405,5.9772418329645305,294.1480424673247,83.50797546095144,252.47465342098684,153.1020580558485
Drug_350,2.381019409999655,3.2807643398873774,0.20029872187465947,272.45018839785007,66.19983253988883,361.8090099611455,180.33690035224487
Drug_351,1.521953810060614,9.06922047285714,6.397350859454468,264.47379111091874,79.81208711593897,379.9221701615598,11.765879110099489
Drug_352,3.995428888318256,7.050727860006754,9.141540781004744,327.45525286042607,63.272106396380636,497.9396808164552,134.369375723805
Drug_353,2.610855421332615,6.070307934327133,6.16447733661371,472.35155416506024,46.858555071194296,179.38003972269155,19.006877807632748
Drug_354,-0.8594590104299922,8.076803622905956,8.749616075316816,352.1178940216155,95.25718153342625,292.1990458408138,146.61525090194752
Drug_355,-1.506018768196991,6.40668258997292,7.267333249114329,256.3761142445969,58.15913041421718,289.9955965368223,230.9850039126581
Drug_356,2.4969349474442097,9.113962666571624,1.2935283223965337,223.09150081426222,63.852967150107915,232.54036675125687,242.42059132009788
Drug_357,-1.8144208262086474,9.30491304807881,9.034287742129832,408.84684354137755,29.623399907912685,126.12285222908909,139.7326420933418
Drug_358,2.1004290689142433,5.952046488114188,0.7577940591221713,314.83962933091635,65.68292025902761,489.8554534327291,119.96915326053183
Drug_359,4.581611689974703,4.937794580645361,5.386277978222862,446.54928397560775,60.873080803982,433.9927339999637,236.80410261963857
Drug_360,2.0283192451311525,7.146452300153536,1.507157525555231,397.85323059223106,26.45061741728522,274.24986273240677,171.66635967920683
Drug_361,0.7171894834456536,9.386543419316837,0.21589544623595025,438.87243516241057,15.30325166442979,321.4604402078134,25.575827089218272
Drug_362,2.5030175290964722,4.474635323039666,4.278139175263626,281.5838118255346,63.78797945461463,152.26747410184805,121.77413864019941
Drug_363,1.2077702334406162,7.3607660849443795,3.020903005776147,407.70767673831745,77.96861197217852,294.7041816762861,67.65880443143294
Drug_364,1.8193175252115443,7.420921540647644,4.91140488859627,279.2185954081156,56.58272201205873,362.7365599046641,122.75303714768357
Drug_365,4.590253661435677,8.131791156906967,5.814278878672053,481.7205438350875,30.18276365344847,281.82516277396496,119.31173728152682
Drug_366,0.7027184646054199,3.9209737958908186,0.5330168158585789,390.9122844600123,69.32045592568011,495.6283267632236,149.71475267553808
Drug_367,4.7283339467674,8.01077475277462,1.317732621725082,297.3535400526026,17.1294096682546,325.10374531147676,95.6249176838203
Drug_368,4.337454493692446,9.363227644659487,5.630559724859211,280.8535586876818,49.32319972737396,216.93817066647608,49.42490786942273
Drug_369,-0.6294620564749249,4.257781762091694,3.4973567964093166,257.27797552149303,24.539641497459396,397.46841242712713,130.8926643015895
Drug_370,-1.5144708938738418,4.6628032744671435,7.318817526739535,408.39228766811834,26.416855544329618,126.70813021173892,209.24869224298288
Drug_371,-1.2945539903580134,9.799765658291477,6.557687321060203,265.6146838993782,28.004161475080124,223.03211616781994,169.36293473622456
Drug_372,-1.872447220439152,4.266838668966429,8.471483193600077,378.5909797782467,44.41692807691403,206.13152766991362,91.2082878220518
Drug_373,-1.3388992747085013,8.980695653587054,6.95567898402533,279.3905080776072,14.552368300215388,244.31319279849976,234.52552546212573
Drug_374,2.7810474139144983,6.4459449951362435,4.356317666162466,398.59068343816057,45.403616242689736,401.80092166792684,228.92981709980373
Drug_375,-1.501679460778397,4.730617520822239,6.7623695617048805,444.48191856216175,55.54196279320838,267.87786447353335,60.24361585218371
Drug_376,0.23282941205632923,9.09524930890758,2.8262736251286436,433.40757294339596,53.01319136200294,407.3065026196832,19.460220428887112
Drug_377,3.914127176786182,6.117136785018658,3.1325036379043056,428.25539927923455,44.06778493587061,309.42000641293964,187.91409000418292
Drug_378,-1.837096449849219,6.603721477507831,7.910953083215854,256.31672170767564,84.68404811829697,203.9312455958999,208.62646272379678
Drug_379,3.7012793781225506,5.51463358579836,4.519553212375663,226.51548409535562,22.934075625424867,414.4904346575626,242.28749582832526
Drug_380,-0.02701657658620049,7.150655960044492,8.00396537113169,409.68464854621567,55.00701019654228,157.23035174889122,223.56073458119457
Drug_381,-1.1728462066484062,4.14466710809516,8.241981499315957,310.5041641383054,15.521686109133332,150.97234090990798,154.12834436953955
Drug_382,2.8771601575490546,5.7375707565623255,8.589867142846709,329.7038679210042,16.332855420133967,277.0263158246761,137.2125614109714
Drug_383,2.402599927459188,9.785886256347013,9.174688834827952,209.34472783801732,61.07406062126157,167.38216068294003,16.68185230302071
Drug_384,4.14230409468937,4.806934028907893,4.366753683081632,277.8729347825148,60.375639815016065,54.08916572804735,69.19754724274668
Drug_385,3.1454973066272007,7.597156651789046,3.2567815013792747,210.10292116233921,88.14498264315667,341.7338872844607,120.30754041590234
Drug_386,3.62436651269394,5.276330449572864,5.863767591281727,463.7557317803743,59.65075713374651,279.99221966257915,160.8409360200563
Drug_387,-0.0257579920008546,8.414311879806204,3.7746069920325134,273.01900496555913,95.42140081603166,250.48301652192254,143.74043999641856
Drug_388,-0.7579231935419402,3.916115625028449,6.050634251322306,367.2011508719024,14.33384150759375,485.1358315782419,188.23263752360572
Drug_389,3.254303261486008,9.788747315549813,7.0853000401738635,211.69379619833913,18.722683945485954,307.03963278331116,77.1440634128898
Drug_390,3.6478431748708484,6.176526789685475,6.915209683072155,400.0542173916974,13.921861679763945,438.544210005223,145.58862583659356
Drug_391,4.933535994004713,4.652353243425248,3.8080735814992015,296.9082037262282,26.489639679685062,112.75260629232207,31.15413841379011
Drug_392,0.8883237383799854,3.5144772313100887,1.751915996817653,469.37575608729975,58.17303987380935,306.1429084082425,109.27972565996967
Drug_393,0.6041266005494821,4.188305335612785,4.362240450775855,466.43545668021073,67.45592414704109,440.5908320289063,190.03859990910425
Drug_394,3.434890725193978,6.638417639892124,1.5116820264108966,297.5871855085243,14.057079057431523,312.3975907759541,176.41620482297057
Drug_395,0.38562478177112514,5.359022235019005,8.911960648319702,470.2882687071404,94.19140919625833,373.1063801571507,247.75425692132296
Drug_396,4.515301279224953,8.802183561178266,3.5241868613047886,498.84730204963364,84.95271852188391,217.41960551549332,76.69387023706145
Drug_397,4.008889262901082,6.016212665632642,1.6291514975109056,447.6246992371844,36.39851091198129,91.60228266667997,129.56543180175498
Drug_398,1.0029581916251287,4.740999908113409,0.35193282306693374,453.4614043265687,16.869690190155648,256.05513280718213,89.08729930575922
Drug_399,3.256097474540482,7.32001490622821,6.493641624236194,274.702620832727,25.1199495164961,227.5157258774859,115.74474737420194
Drug_400,3.281800118592776,7.947440518198121,6.405332942801958,373.0107196573269,21.298052824192567,440.1770820705263,215.66803116865316
Drug_401,-1.2781329181484717,4.16929335530665,3.471981249154788,220.17677419021035,20.97225635760627,159.7978860586125,174.21017804523677
Drug_402,4.317870346756966,4.173334514018224,0.809947699591745,228.4753810465009,56.15199029125032,485.03040239079866,221.7858859234196
Drug_403,1.5367666071350001,3.256699988534801,4.155326059462797,499.66778360998717,31.880422381912627,481.16215391202326,58.84266599965275
Drug_404,3.7852022627541917,8.154814105459483,3.1810532011275967,297.99177482777327,41.87443477109386,161.4342393821474,219.60666828194513
Drug_405,0.24034720721428204,7.646631693352636,6.803494333376593,424.4551736146539,98.0659746712047,206.62337996479422,24.34294580281226
Drug_406,4.268662599473403,6.322416130248698,6.097214569581634,441.99951590804494,70.90396815435568,453.00008339324825,223.2638273049166
Drug_407,0.7244117511391419,8.90919314278438,3.709477909155646,457.40698130216873,94.45927936718311,484.97999940324837,88.9777070705747
Drug_408,-1.9241364396379115,8.639691070650372,2.257136287124402,499.28848922064697,22.687533397947288,249.54759627621982,85.50103201937596
Drug_409,4.337673834934845,7.097480550777265,9.881556064940359,272.4489455770604,44.010413260098666,194.44867053840403,132.90125840767934
Drug_410,-1.360993262497065,9.07789896359281,4.594616049841537,212.1052480579099,59.37113049212953,286.7423059631939,235.7656450535756
Drug_411,0.23519546313290407,4.440888470257377,6.913914934224347,323.3574553983758,16.83146750809768,359.49614286458063,21.46752752353729
Drug_412,4.650433769355635,3.783437335784095,1.4914743790257718,239.0242009486841,10.37268248288825,173.06353191874092,94.53543401697887
Drug_413,4.654250028562893,4.888247280618927,4.907338026628038,206.72776674861655,69.66865570792567,381.41292857858275,215.5772772840006
Drug_414,2.0140652168630027,3.399607992625204,0.3726135267077083,308.12804814244583,67.12193699532774,73.24581070158847,105.05307458451202
Drug_415,2.422860485188595,6.7181866960072245,5.104005667313454,435.1214753225709,46.560204089965445,72.1825217439874,57.79765542329608
Drug_416,1.1391186538482385,9.55623984606473,9.643772330465254,369.85420736752127,53.5783227668509,223.82946731549535,111.95060351953883
Drug_417,0.0524754018864515,3.2754047846795675,3.9036464585594226,293.8333967631062,46.97442705269597,209.06293642732427,102.53260035800064
Drug_418,0.3006518175894115,3.8547693980701876,0.48606052449162473,396.3026016478159,12.136448991195108,192.0349469152185,229.69988835200883
Drug_419,2.707629192539269,6.165393197984047,0.4064623301015009,269.6054540926432,39.848072953354155,270.9588932010095,192.8642501783433
Drug_420,3.26662170606376,9.537125122695334,3.941068923474008,204.3144338216255,25.760320730358796,194.33011204020704,131.22773337856154
Drug_421,3.54105330608094,5.213092734837254,1.684246870985621,429.3060159309282,18.759752830021817,136.51606331064136,247.20893601317707
Drug_422,3.5273269995618772,6.550643660818747,0.33118575364904057,387.12292545920275,95.14811861615213,189.26129708987042,121.6666075062216
Drug_423,-1.3615572786591674,3.2910100133527447,7.586514778106751,428.690787350288,63.34301552875274,488.70692276460574,23.977079396866053
Drug_424,1.4609421329180705,4.0384024067346225,4.639377787930718,211.68140500629968,74.85040929705764,235.00103764768187,72.94583723559637
Drug_425,-1.59708867988349,9.90641086071193,2.96352324252928,451.1358883491956,38.06737315068446,250.1207495862511,114.65691525263503
Drug_426,1.8467021762661489,9.755830875052318,9.010823511863158,385.857860010891,44.990094524967354,309.445245478013,47.656629795068824
Drug_427,1.0907135096136393,3.0345798665408674,1.2497757059852037,369.01860521379206,31.08623545680839,492.50334578640195,237.4156303177703
Drug_428,4.213929279308099,9.662682497962674,9.56359640665766,387.3842144343595,18.629944715922804,158.72057439609335,194.04373547626554
Drug_429,0.4564050878645509,7.473839564708502,3.208270502035793,459.32997406050924,25.933815732300957,356.5769497395952,74.38892810266543
Drug_430,-1.180530885006759,9.075428061640155,8.895196355855944,376.08095196767215,80.97875003138724,372.1931120937758,151.7930880442998
Drug_431,-0.999058225630149,6.183178989437014,6.069134477146669,374.28511396645376,70.30157666135605,323.29598755687965,183.1477977062973
Drug_432,3.3305744220223055,6.6091722000547515,8.284402861440725,497.20374711972977,58.67666996270744,89.86025283648983,235.90694293763153
Drug_433,2.327526443213827,6.421926061798441,9.841730315783597,427.0190501205704,52.28299868514236,354.59252412240943,221.59248380209854
Drug_434,-1.2921412671404684,7.668049802822731,2.955213834405583,332.68814163534057,92.09665124539508,78.84261996627896,133.6461342731713
Drug_435,-1.411252357195018,3.9775587832941905,9.61524130553517,412.2191000098783,16.47341035230149,318.26419229745363,195.9166287503242
Drug_436,2.90678392021384,3.209815129108746,3.955870759533962,316.7691415075366,34.97347237817452,382.8115297497842,144.9147409186204
Drug_437,-1.4906589554506453,5.155509591138337,3.916567856895531,268.66263874504966,41.14446896779355,144.9364507789777,142.64893361092962
